timestamp,speed,network_activity,buffer_health,resolution
2023-11-30 14:08:36,8795 Kbps,0 KB,61.62 s,854x480@24
2023-11-30 14:08:37,8795 Kbps,0 KB,60.62 s,854x480@24
2023-11-30 14:08:38,8795 Kbps,0 KB,59.60 s,854x480@24
2023-11-30 14:08:39,8795 Kbps,0 KB,58.60 s,854x480@24
2023-11-30 14:08:40,8795 Kbps,0 KB,57.08 s,854x480@24
2023-11-30 14:08:42,8795 Kbps,0 KB,56.07 s,854x480@24
2023-11-30 14:08:43,8795 Kbps,0 KB,55.05 s,854x480@24
2023-11-30 14:08:44,8795 Kbps,0 KB,54.05 s,854x480@24
2023-11-30 14:08:45,8795 Kbps,0 KB,53.04 s,854x480@24
2023-11-30 14:08:46,8795 Kbps,0 KB,51.52 s,854x480@24
2023-11-30 14:08:47,8795 Kbps,0 KB,50.52 s,854x480@24
2023-11-30 14:08:48,8795 Kbps,0 KB,49.50 s,854x480@24
2023-11-30 14:08:49,8795 Kbps,0 KB,48.48 s,854x480@24
2023-11-30 14:08:50,8795 Kbps,0 KB,47.48 s,854x480@24
2023-11-30 14:08:51,8795 Kbps,0 KB,46.47 s,854x480@24
2023-11-30 14:08:53,8795 Kbps,0 KB,44.95 s,854x480@24
2023-11-30 14:08:54,8795 Kbps,0 KB,43.95 s,854x480@24
2023-11-30 14:08:55,8795 Kbps,0 KB,42.93 s,854x480@24
2023-11-30 14:08:56,8795 Kbps,0 KB,41.92 s,854x480@24
2023-11-30 14:08:57,8795 Kbps,0 KB,40.90 s,854x480@24
2023-11-30 14:08:58,8795 Kbps,0 KB,39.40 s,854x480@24
2023-11-30 14:08:59,8795 Kbps,0 KB,38.38 s,854x480@24
2023-11-30 14:09:00,8795 Kbps,0 KB,37.37 s,854x480@24
2023-11-30 14:09:01,8795 Kbps,0 KB,36.36 s,854x480@24
2023-11-30 14:09:03,8795 Kbps,0 KB,35.35 s,854x480@24
2023-11-30 14:09:04,8795 Kbps,0 KB,34.35 s,854x480@24
